10000 204786
2353 3718 3.65121
2353 3779 1.52094
2353 3800 1.5973
2353 3858 4.11611
2353 3920 4.00751
2353 3928 0.638151
2354 2358 2.0069
2354 2390 0.962649
2354 2426 3.22393
2354 2430 0.571971
2354 2458 0.595651
2354 2500 4.96595
2354 2571 4.91874
2354 2658 2.43321
2354 2710 4.96604
2354 2769 3.94799
2354 2874 3.47854
2354 2877 0.402158
2354 2895 0.5828
2354 2937 0.633471
2354 3041 4.08253
2354 3080 3.83365
2354 3118 2.01213
2354 3152 3.36328
2354 3282 0.405334
2354 3410 3.04745
2354 3600 1.38279
2354 3609 4.25567
2354 3643 2.4956
2354 3669 4.6014
2354 3691 2.81777
2354 3719 1.55135
2354 3994 3.2413
2355 2460 4.41207
2355 2477 2.36392
2355 2527 1.40688
2355 2581 3.18963
2355 2614 0.168
2355 2618 2.06746
2355 2627 0.158384
2355 2715 0.104856
2355 2764 4.81589
2355 2766 2.5072
2355 2778 4.26189
2355 2851 1.80072
2355 2869 1.51708
2355 2898 2.68924
2355 2919 4.1034
2355 2930 1.45139
2355 3011 2.10655
2355 3027 0.542809
2355 3089 0.36953
2355 3098 4.21825
2355 3117 0.76511
2355 3148 1.06034
2355 3185 4.80121
2355 3220 3.53064
2355 3253 1.73167
2355 3311 4.27166
2355 3314 4.06068
2355 3353 0.414677
2355 3617 4.94848
2355 3651 1.59558
2355 3685 1.29783
2355 3721 0.821849
2355 3731 2.3106
2355 3736 3.90053
2355 3786 0.744823
2355 3801 2.88789
2355 3811 1.24417
2355 3813 2.83179
2355 3823 1.55081
2355 3837 3.18437
2355 3855 0.335032
2355 3887 3.89649
2355 3895 0.556685
2355 3905 4.18519
2355 3947 0.123076
2355 3971 1.7444
2356 2485 3.03533
2356 2554 1.94319
2356 2607 1.9116
2356 2625 3.38371
2356 2685 1.95052
2356 2749 2.75853
2356 2777 1.03356
2356 2787 0.549344
2356 2833 1.66529
2356 2867 4.27408
2356 2986 1.70617
2356 3022 3.09547
2356 3026 2.31424
2356 3191 3.01989
2356 3328 2.41902
2356 3467 2.02896
2356 3544 1.30222
2356 3545 4.92584
2356 3550 1.4122
2356 3568 4.74249
2356 3572 2.52872
2356 3642 1.76248
2356 3645 2.49468
2356 3691 0.833045
2356 3701 0.821442
2356 3708 1.20052
2356 3735 1.01862
2356 3752 2.95173
2356 3767 2.74475
2356 3854 1.70616
2356 3870 3.69744
2356 3949 0.715396
2356 3952 0.226888
2357 2484 3.51528
2357 2492 2.94157
2357 2686 1.3406
2357 2715 4.25526
2357 2875 3.1825
2357 2903 4.66254
2357 2919 4.9893
2357 2948 2.17007
2357 2949 4.2252
2357 3004 4.35225
2357 3062 2.81951
2357 3063 0.385342
2357 3076 2.4767
2357 3152 1.10722
2357 3156 0.265797
2357 3157 3.95907
2357 3178 4.81517
2357 3190 0.194095
2357 3301 3.92425
2357 3327 1.8588
2357 3338 4.00672
2357 3416 3.96061
2357 3428 4.085
2357 3450 2.03901
2357 3647 2.42094
2357 3687 0.646653
2357 3701 2.55643
2357 3740 2.97832
2357 3834 0.685212
2357 3914 0.574707
2357 3925 2.11994
2357 3970 0.509772
2357 3994 3.45685
2358 2362 1.00877
2358 2400 0.841758
2358 2419 1.65172
2358 2434 0.449175
2358 2508 2.40224
2358 2560 3.44399
2358 2705 1.14541
2358 2713 2.66224
2358 2808 3.54308
2358 2822 4.53912
2358 2884 0.537176
2358 2901 2.19482
2358 2902 4.23556
2358 2945 1.76347
2358 3099 3.30356
2358 3117 4.61142
2358 3131 2.01074
2358 3210 1.75367
2358 3239 3.88175
2358 3419 3.93757
2358 3455 0.966873
2358 3470 0.798006
2358 3472 3.90621
2358 3482 3.62484
2358 3484 2.16454
2358 3537 0.695401
2358 3569 0.498995
2358 3608 4.01443
2358 3663 1.6328
2358 3715 2.77864
2358 3861 1.99151
2358 3866 3.63584
2358 3871 2.93943
2358 3877 3.04788
2358 3939 2.2531
2358 3950 4.69473
2359 2452 3.87582
2359 2510 3.11978
2359 2529 0.206143
2359 2595 2.83871
2359 2600 3.27594
2359 2666 3.94711
2359 2671 0.445475
2359 2764 2.31972
2359 2871 1.02093
2359 2891 1.98167
2359 2946 4.00868
2359 3022 4.9027
2359 3024 2.52457
2359 3112 1.10491
2359 3161 3.67976
2359 3258 0.596745
2359 3333 0.953153
2359 3396 0.724749
2359 3444 0.1506
2359 3489 2.10857
2359 3513 3.33771
2359 3520 0.278632
2359 3617 3.43814
2359 3705 1.46216
2359 3716 2.54968
2359 3733 1.56423
2359 3759 3.92099
2359 3763 1.68027
2359 3832 1.89065
2359 3911 4.33183
2359 3915 3.40477
2359 3974 0.903848
2360 2394 0.286501
2360 2410 3.18088
2360 2462 2.14825
2360 2570 0.909119
2360 2624 0.663895
2360 2844 0.852103
2360 2850 0.797536
2360 2881 4.73702
2360 2969 2.24717
2360 3012 1.2174
2360 3064 4.13534
2360 3167 2.15023
2360 3192 4.36268
2360 3256 1.54845
2360 3376 2.56928
2360 3384 4.27107
2360 3470 1.36666
2360 3588 4.27955
2360 3634 0.670453
2360 3698 0.450853
2360 3823 2.17327
2360 3922 1.08416
2360 3949 2.79005
2360 3969 1.7519
2361 2453 4.9552
2361 2470 3.06849
2361 2613 3.82503
2361 2652 0.766503
2361 2737 0.515312
2361 2772 4.82966
2361 2773 1.5741
2361 2855 1.72304
2361 2974 4.99331
2361 2989 0.715123
2361 3006 1.35258
2361 3061 3.9738
2361 3067 4.73474
2361 3145 3.21711
2361 3169 4.47628
2361 3262 4.72348
2361 3299 2.83822
2361 3305 2.09463
2361 3320 2.59045
2361 3429 3.87171
2361 3462 4.6397
2361 3501 4.28856
2361 3599 4.38205
2361 3644 4.29884
2361 3650 3.31302
2361 3652 2.80243
2361 3665 2.60082
2361 3670 0.221626
2361 3830 0.395781
2361 3833 1.56983
2361 3834 3.23739
2361 3845 3.71102
2361 3859 2.86026
2361 3908 2.68749
2361 3944 0.393146
2361 3976 2.8141
2361 3981 1.19942
2362 2420 4.42148
2362 2422 0.196166
2362 2435 2.0006
2362 2488 0.721715
2362 2545 0.768968
2362 2642 4.9995
2362 2644 4.26792
2362 2685 3.4069
2362 2759 3.6329
2362 2961 4.59045
2362 2967 4.62336
2362 2976 3.16136
2362 3021 0.921582
2362 3033 0.114938
2362 3052 3.03817
2362 3138 3.43311
2362 3144 4.66258
2362 3188 2.33206
2362 3218 4.76372
2362 3244 0.176913
2362 3254 0.127521
2362 3381 3.57814
2362 3390 3.65846
2362 3444 0.96559
2362 3448 0.688331
2362 3470 3.99
2362 3573 2.45124
2362 3612 4.41433
2362 3670 1.42194
2362 3718 1.62674
2362 3780 4.48033
2362 3837 4.35148
2362 3909 4.15235
2362 3937 4.63274
2363 2385 1.68463
2363 2502 0.163097
2363 2654 4.67561
2363 2710 3.66259
2363 2797 3.53564
2363 2809 1.42783
2363 2820 4.47143
2363 2858 1.83101
2363 2919 4.44914
2363 3029 3.96827
2363 3075 3.89549
2363 3076 3.64271
2363 3102 3.27459
2363 3255 3.58757
2363 3259 3.61785
2363 3330 4.0863
2363 3331 2.08303
2363 3388 0.193931
2363 3431 3.76321
2363 3497 3.93617
2363 3566 3.39416
2363 3587 2.72772
2363 3593 0.71866
2363 3596 2.5929
2363 3601 3.15144
2363 3624 2.67745
2363 3628 2.91251
2363 3661 1.9449
2363 3669 3.94638
2363 3684 3.16554
2363 3695 3.66365
2363 3712 2.79889
2363 3736 2.02534
2363 3757 0.199931
2363 3777 4.63111
2363 3812 4.34754
2363 3858 3.06167
2363 3905 1.53813
2363 3970 2.11899
2364 2368 4.77944
2364 2370 0.100434
2364 2373 0.42757
2364 2518 3.77624
2364 2529 4.16815
2364 2731 0.384423
2364 2737 2.92702
2364 2738 1.49838
2364 2743 3.36886
2364 2768 2.66729
2364 2803 4.87964
2364 2942 2.70046
2364 2961 4.16705
2364 3034 0.914741
2364 3062 1.6894
2364 3121 2.44549
2364 3167 0.495873
2364 3168 1.99211
2364 3273 3.76416
2364 3296 2.46936
2364 3321 4.42413
2364 3380 3.69101
2364 3404 1.29929
2364 3407 2.66574
2364 3543 2.62888
2364 3644 1.1246
2364 3697 4.88376
2364 3704 3.771
2364 3864 4.66725
2364 3935 4.21646
2364 3951 4.86509
2365 2368 2.04107
2365 2384 0.64142
2365 2416 1.18562
2365 2439 3.06935
2365 2499 4.59765
2365 2520 1.60199
2365 2529 2.59311
2365 2613 4.49421
2365 2642 1.42318
2365 2676 4.1455
2365 2704 1.8334
2365 2707 1.53506
2365 2765 2.02271
2365 2797 2.89222
2365 2821 2.8839
2365 2860 0.831206
2365 2862 4.7204
2365 2869 1.89537
2365 2918 3.53588
2365 2920 1.55168
2365 2943 1.99266
2365 2999 4.79813
2365 3003 4.77955
2365 3057 0.273463
2365 3062 1.23221
2365 3148 1.56963
2365 3157 4.60336
2365 3367 2.29579
2365 3498 2.26115
2365 3538 4.54663
2365 3560 0.402024
2365 3583 4.32389
2365 3623 2.40283
2365 3633 0.854065
2365 3648 2.21147
2365 3711 2.31798
2365 3929 1.05519
2365 3958 3.30972
2366 2380 2.99765
2366 2391 0.476692
2366 2564 2.90955
2366 2592 2.25066
2366 2648 3.4513
2366 2668 0.339844
2366 2678 2.44135
2366 2696 3.14043
2366 2700 2.2453
2366 2780 1.83145
2366 2977 2.5916
2366 3027 4.00819
2366 3034 2.58783
2366 3043 1.60384
2366 3073 2.15889
2366 3166 3.27997
2366 3231 1.00674
2366 3245 4.14095
2366 3247 4.92551
2366 3282 2.73109
2366 3297 1.88157
2366 3348 0.570999
2366 3381 4.27157
2366 3510 3.99607
2366 3655 2.36475
2366 3668 0.932332
2366 3810 0.174047
2366 3820 4.67092
2366 3913 3.63442
2366 3954 2.7833
2367 2377 1.07198
2367 2412 0.265825
2367 2413 1.36987
2367 2421 3.24583
2367 2425 0.135939
2367 2539 3.19683
2367 2588 0.400932
2367 2701 3.69688
2367 2753 3.46539
2367 2778 1.72804
2367 2782 3.05834
2367 2857 3.08695
2367 2902 0.100861
2367 2933 0.534502
2367 2966 3.3277
2367 2982 0.901761
2367 2985 4.76221
2367 3020 4.41966
2367 3029 0.799358
2367 3038 2.8479
2367 3049 4.62165
2367 3133 4.44035
2367 3142 1.20923
2367 3145 4.70518
2367 3233 4.32002
2367 3290 3.23203
2367 3291 1.56913
2367 3331 0.396792
2367 3435 3.25153
2367 3456 2.03643
2367 3702 2.44064
2367 3738 1.06959
2367 3926 0.522252
2367 3946 3.92557
2367 3960 1.72356
2367 3999 2.13502
2368 2385 3.40078
2368 2421 4.0094
2368 2487 1.36656
2368 2534 0.353525
2368 2550 3.28716
2368 2619 0.954195
2368 2635 3.93849
2368 2745 3.51136
2368 2789 1.88076
2368 2813 1.16309
2368 2820 0.915908
2368 2835 4.74122
2368 2877 4.79568
2368 2938 3.28331
2368 2968 0.617962
2368 3143 2.25105
2368 3175 2.23072
2368 3177 2.0404
2368 3203 1.82993
2368 3243 2.22943
2368 3381 4.80929
2368 3449 3.87346
2368 3490 1.72396
2368 3506 3.74463
2368 3531 0.605221
2368 3540 1.59434
2368 3545 3.98532
2368 3560 2.20026
2368 3591 1.50049
2368 3608 4.06819
2368 3627 3.3236
2368 3666 0.51501
2368 3669 0.476003
2368 3689 3.83411
2368 3762 3.582
2368 3785 0.817119
2368 3786 4.91914
2368 3825 2.57258
2368 3843 0.629315
2368 3943 3.09056
2369 2381 0.609848
2369 2738 3.72616
2369 2805 0.724792
2369 2810 0.485842
2369 2869 3.92545
2369 2927 4.97957
2369 2964 1.62832
2369 3023 4.72214
2369 3089 4.10075
2369 3131 3.3946
2369 3180 1.48518
2369 3221 3.58999
2369 3296 0.33815
2369 3362 1.40989
2369 3432 4.42182
2369 3437 3.2088
2369 3550 1.45803
2369 3590 0.207898
2369 3640 1.12086
2369 3678 0.503334
2369 3683 1.85178
2369 3737 1.77432
2369 3829 1.26482
2369 3875 3.20011
2369 3883 1.49203
2369 3896 0.205815
2369 3906 0.958734
2369 3916 4.45429
2369 3925 0.382188
2369 3927 3.56034
2369 3963 2.58273
2370 2469 3.55281
2370 2595 1.97135
2370 2679 4.22929
2370 2719 4.18594
2370 2730 0.578862
2370 2806 3.01749
2370 2849 2.76465
2370 2858 2.67399
2370 2863 0.310659
2370 2930 4.18127
2370 3126 1.22775
2370 3157 3.53541
2370 3193 0.747757
2370 3314 4.37803
2370 3316 3.7964
2370 3338 4.62955
2370 3345 2.34406
2370 3532 3.69628
2370 3533 0.382765
2370 3562 4.02533
2370 3565 1.41922
2370 3591 0.331139
2370 3593 3.22387
2370 3726 1.70291
2370 3750 2.88668
2370 3763 1.49566
2370 3987 1.42924
2371 2377 1.43758
2371 2379 2.94058
2371 2394 1.21704
2371 2405 0.521266
2371 2419 0.795713
2371 2473 3.95965
2371 2559 3.653
2371 2645 0.120801
2371 2665 3.07229
2371 2856 1.42626
2371 2964 1.67119
2371 2971 2.0722
2371 3010 1.5786
2371 3126 1.90208
2371 3263 2.66593
2371 3270 3.51342
2371 3291 1.43572
2371 3335 1.6747
2371 3341 1.66455
2371 3362 4.04655
2371 3408 1.612
2371 3686 0.72902
2371 3690 4.53073
2371 3861 0.717633
2371 3969 2.33262
2372 2420 1.2875
2372 2595 1.32358
2372 2638 3.43493
2372 2660 0.589646
2372 2699 4.20117
2372 2719 2.71835
2372 2762 3.10607
2372 2807 2.58904
2372 2821 1.57875
2372 2836 0.4844
2372 3128 4.96471
2372 3212 2.95031
2372 3242 2.47707
2372 3335 4.57333
2372 3358 1.62216
2372 3382 2.53098
2372 3468 1.77098
2372 3497 1.14124
2372 3635 2.09555
2372 3689 4.12591
2372 3710 3.96538
2372 3919 0.51335
2373 2376 1.23749
2373 2421 1.24504
2373 2453 3.82229
2373 2471 4.02455
2373 2538 4.02075
2373 2738 2.06084
2373 2746 1.15176
2373 2813 4.02373
2373 2887 4.08524
2373 2916 4.80051
2373 2930 0.328872
2373 2967 4.96859
2373 2992 3.16175
2373 3011 3.74846
2373 3013 3.97584
2373 3030 4.20433
2373 3050 1.68349
2373 3055 4.0385
2373 3157 4.09138
2373 3227 4.34553
2373 3360 1.22156
2373 3377 4.69972
2373 3390 4.48507
2373 3439 1.43677
2373 3488 0.507065
2373 3608 2.22955
2373 3670 2.26892
2373 3701 4.08298
2373 3762 2.1837
2373 3802 1.81693
2373 3852 4.4815
2373 3904 1.70634
2373 3941 4.08922
2373 3954 2.90092
2373 3955 1.32226
2373 3970 1.16131
2374 2463 2.99879
2374 2505 0.948248
2374 2581 2.22186
2374 2662 3.27092
2374 2687 0.245832
2374 2697 4.73595
2374 2716 3.87793
2374 2878 1.11278
2374 2967 1.97655
2374 3003 1.2892
2374 3156 0.531532
2374 3158 3.57604
2374 3183 3.70505
2374 3203 1.71471
2374 3353 4.00752
2374 3361 4.88986
2374 3369 1.84673
2374 3462 4.08666
2374 3522 0.948952
2374 3526 0.344087
2374 3606 1.68267
2374 3631 0.879786
2374 3691 1.57388
2374 3715 4.44264
2374 3796 2.88975
2374 3815 1.69599
2374 3821 4.72691
2374 3924 4.87389
2374 3926 4.40775
2374 3950 0.674525
2374 3973 0.140881
2375 2410 0.618812
2375 2512 3.09328
2375 2642 2.97732
2375 2679 0.265477
2375 2696 1.45335
2375 2703 3.05039
2375 2804 2.01385
2375 2848 3.14032
2375 2914 1.34711
2375 2919 1.28651
2375 2963 3.76137
2375 3019 3.94423
2375 3198 0.907213
2375 3264 3.83882
2375 3320 1.09263
2375 3353 2.2382
2375 3375 4.82013
2375 3404 1.95501
2375 3474 3.62248
2375 3513 3.61517
2375 3559 1.5414
2375 3616 2.97444
2375 3663 3.50331
2375 3715 2.85658
2375 3817 4.80762
2375 3893 0.869201
2375 3905 0.45998
2375 3915 0.915084
2375 3960 0.38031
2375 3983 1.25705
2376 2456 4.67983
2376 2465 3.45348
2376 2608 0.107775
2376 2609 1.10333
2376 2731 1.08214
2376 2812 2.95158
2376 2836 4.45491
2376 2950 2.99601
2376 2966 3.26707
2376 3009 0.423768
2376 3030 2.9077
2376 3044 2.04653
2376 3137 4.86993
2376 3229 4.72921
2376 3280 0.531398
2376 3336 0.601244
2376 3379 2.64349
2376 3568 2.33436
2376 3678 2.34497
2376 3756 2.16408
2376 3778 1.02252
2376 3781 1.69593
2376 3787 0.892293
2376 3855 2.87696
2376 3990 4.23681
2377 2408 1.76957
2377 2428 3.68109
2377 2478 2.25919
2377 2590 4.32427
2377 2624 0.588655
2377 2627 0.539074
2377 2661 2.38492
2377 2702 4.75385
2377 2711 1.64062
2377 2712 1.24484
2377 2727 4.13214
2377 2743 3.52632
2377 2827 4.38195
2377 2896 3.85541
2377 3022 0.244197
2377 3108 4.9134
2377 3135 2.82657
2377 3154 1.3703
2377 3157 0.257687
2377 3238 1.71194
2377 3259 0.524679
2377 3284 4.11998
2377 3289 3.10262
2377 3320 2.9668
2377 3385 2.62875
2377 3459 2.01666
2377 3470 0.501717
2377 3483 3.76465
2377 3504 4.34592
2377 3589 2.76901
2377 3602 2.17151
2377 3632 0.459433
2377 3654 3.61602
2377 3656 3.00146
2377 3659 3.45578
2377 3757 3.02507
2377 3770 4.05005
2377 3773 3.56202
2377 3988 4.4351
2378 2435 1.22017
2378 2452 0.509356
2378 2472 0.367184
2378 2484 1.77874
2378 2524 4.02004
2378 2610 4.97458
2378 2660 3.67224
2378 2687 0.587278
2378 2707 3.04825
2378 2709 3.5971
2378 2729 4.04186
2378 2734 2.53373
2378 2755 1.75671
2378 2768 4.21069
2378 2835 4.26894
2378 2840 3.34816
2378 2847 3.92127
2378 2860 0.276859
2378 2913 2.86028
2378 2937 1.56591
2378 2958 4.93891
2378 2968 3.84911
2378 3177 1.31394
2378 3283 0.857462
2378 3290 2.19818
2378 3379 4.57864
2378 3383 0.343337
2378 3437 1.26272
2378 3751 3.79673
2378 3845 3.08131
2379 2511 3.1729
2379 2587 3.14638
2379 2616 3.00705
2379 2780 4.20069
2379 2792 2.88506
2379 2794 4.67658
2379 2871 0.419694
2379 2874 4.20073
2379 3016 0.282951
2379 3040 0.319974
2379 3046 4.09852
2379 3062 4.92026
2379 3073 0.424244
2379 3194 3.48237
2379 3216 1.25038
2379 3272 1.9831
2379 3413 4.0254
2379 3460 1.27245
2379 3509 2.91089
2379 3534 3.80753
2379 3606 4.68212
2379 3628 2.49312
2379 3646 0.419873
2379 3723 1.43685
2379 3851 3.97375
2379 3889 0.689873
2379 3909 3.54704
2379 3923 1.40705
2379 3945 4.551
2379 3987 3.43256
2380 2395 1.59474
2380 2411 0.66467
2380 2447 0.961955
2380 2687 4.81499
2380 2734 0.428805
2380 2796 4.13618
2380 2835 2.57394
2380 2916 1.02603
2380 2946 0.316443
2380 2949 0.466133
2380 2982 3.30167
2380 3015 3.05177
2380 3020 1.87628
2380 3025 3.97338
2380 3061 2.74133
2380 3184 4.70722
2380 3286 2.31676
2380 3290 3.09933
2380 3316 4.63208
2380 3360 1.24678
2380 3406 2.53857
2380 3407 3.56674
2380 3408 1.06493
2380 3429 4.35002
2380 3467 1.67506
2380 3499 3.59212
2380 3542 2.73354
2380 3583 0.516412
2380 3621 4.19657
2380 3652 0.99038
2380 3654 0.895257
2380 3792 4.88681
2380 3827 1.15401
2380 3881 1.48036
2380 3949 0.157383
2380 3961 0.54013
2380 3972 3.99764
2381 2503 1.40963
2381 2584 4.48613
2381 2608 1.27504
2381 2644 1.62018
2381 2680 3.90545
2381 2741 3.52092
2381 2812 2.94015
2381 2866 3.57092
2381 2934 4.14499
2381 2963 1.97626
2381 3096 1.35153
2381 3164 3.97341
2381 3169 0.969698
2381 3191 3.22913
2381 3210 2.07675
2381 3212 3.68371
2381 3256 2.6659
2381 3257 1.2885
2381 3295 2.71177
2381 3298 4.3422
2381 3355 2.36846
2381 3410 4.56514
2381 3595 3.91876
2381 3682 0.550922
2381 3705 1.82524
2381 3729 0.104304
2381 3835 4.23973
2381 3879 4.3791
2381 3964 0.733566
2382 2419 1.20216
2382 2483 1.74789
2382 2514 4.04317
2382 2521 1.64995
2382 2609 4.86547
2382 2643 1.67535
2382 2653 3.52932
2382 2665 1.0731
2382 2666 4.75798
2382 2716 1.94598
2382 2794 2.67127
2382 2845 1.95534
2382 2961 0.696295
2382 3016 1.55655
2382 3034 1.34032
2382 3048 0.52665
2382 3115 2.40503
2382 3142 3.34133
2382 3159 3.5098
2382 3165 0.804634
2382 3214 1.45278
2382 3268 4.96776
2382 3284 4.09149
2382 3323 4.3562
2382 3413 4.81831
2382 3524 3.46701
2382 3575 1.10401
2382 3576 3.80597
2382 3694 1.25572
2382 3719 0.549214
2382 3724 2.67604
2382 3774 4.29568
2382 3869 1.57172
2382 3898 0.780513
2382 3909 0.741952
2382 3958 2.72242
2382 3964 3.83633
2382 3980 1.8962
2383 2396 2.42899
2383 2441 4.36534
2383 2494 0.428265
2383 2578 4.49753
2383 2599 3.9467
2383 2625 3.0386
2383 2663 2.87766
2383 2711 3.54235
2383 2856 1.10425
2383 2866 4.64478
2383 2930 4.33963
2383 3005 3.49338
2383 3009 0.779656
2383 3083 4.60035
2383 3098 3.1592
2383 3148 3.76492
2383 3223 3.23132
2383 3282 3.64084
2383 3370 1.86654
2383 3444 3.80077
2383 3505 3.9857
2383 3546 2.51979
2383 3557 3.35236
2383 3561 4.14463
2383 3621 4.92174
2383 3660 2.78682
2383 3880 0.651989
2383 3958 3.7468
2384 2515 3.92304
2384 2623 3.46298
2384 2629 4.10449
2384 2650 4.07996
2384 2680 2.99447
2384 2686 1.92514
2384 2687 3.95914
2384 2751 4.93884
2384 2795 1.56015
2384 2803 3.08412
2384 2905 0.91377
2384 2932 2.83349
2384 2955 4.34845
2384 2993 3.16785
2384 3047 2.96022
2384 3118 1.83452
2384 3219 3.31215
2384 3230 3.33835
2384 3260 4.94631
2384 3290 3.64495
2384 3291 1.6504
2384 3299 2.47113
2384 3326 4.88619
2384 3333 1.76245
2384 3418 4.14662
2384 3434 3.75938
2384 3528 3.19134
2384 3534 2.60301
2384 3746 2.67704
2384 3787 2.71619
2384 3832 2.99173
2384 3843 0.361972
2384 3952 2.71489
2384 3963 2.54635
2384 3965 2.04801
2385 2449 1.72411
2385 2479 4.10491
2385 2501 0.553407
2385 2522 0.47705
2385 2636 1.96944
2385 2643 4.16055
2385 2727 0.385302
2385 2772 3.28043
2385 2868 4.05413
2385 2897 0.174668
2385 3020 4.85415
2385 3084 3.09828
2385 3141 1.73335
2385 3300 0.852285
2385 3301 3.84099
2385 3322 0.623231
2385 3332 1.03192
2385 3449 2.45022
2385 3533 2.25272
2385 3561 2.52905
2385 3600 0.409447
2385 3763 1.69164
2385 3832 0.887437
2385 3837 1.04639
2385 3955 4.08272
2385 3997 0.285434
2386 2510 2.26037
2386 2531 3.6618
2386 2570 0.125496
2386 2608 1.10964
2386 2629 2.621
2386 2711 3.15006
2386 2731 4.53898
2386 2821 1.97719
2386 2825 2.26008
2386 2840 3.69482
2386 2982 0.264156
2386 3048 3.70683
2386 3095 2.24212
2386 3139 3.48553
2386 3227 2.19598
2386 3323 2.3548
2386 3346 4.50147
2386 3388 4.6421
2386 3409 4.89205
2386 3427 3.11802
2386 3544 0.17537
2386 3600 4.3022
2386 3785 1.07034
2386 3820 1.66519
2386 3852 3.51212
2386 3882 1.02772
2386 3894 0.183106
2386 3910 0.880861
2386 3958 2.05101
2386 3962 3.03619
2387 2390 4.70214
2387 2394 2.58867
2387 2395 1.03412
2387 2488 3.69975
2387 2519 3.36567
2387 2533 2.98387
2387 2557 4.9194
2387 2577 1.53426
2387 2612 3.84462
2387 2619 2.50496
2387 2635 2.10642
2387 2684 1.11418
2387 2818 3.77256
2387 2884 4.81695
2387 2914 3.54029
2387 2916 1.16547
2387 2928 3.68661
2387 2951 1.39304
2387 2996 0.809995
2387 3078 2.30743
2387 3167 3.48778
2387 3216 3.91738
2387 3217 2.49502
2387 3231 1.88177
2387 3324 4.2384
2387 3439 2.56433
2387 3558 4.55826
2387 3601 1.66426
2387 3688 3.45398
2387 3700 3.61053
2387 3769 0.702324
2387 3873 3.54245
2387 3958 3.09595
2387 3990 3.20678
2387 3998 4.97554
2388 2393 4.43414
2388 2428 2.73344
2388 2466 0.779067
2388 2486 1.57306
2388 2509 2.7428
2388 2513 0.488966
2388 2518 4.24792
2388 2563 0.145969
2388 2649 4.92386
2388 2802 1.86564
2388 2812 3.5391
2388 2840 3.18381
2388 2854 1.45415
2388 2944 3.32719
2388 3061 4.65226
2388 3080 3.88841
2388 3151 1.56092
2388 3195 0.816415
2388 3281 0.248662
2388 3321 0.46944
2388 3448 4.17507
2388 3450 4.90746
2388 3492 4.035
2388 3504 1.58067
2388 3507 4.49853
2388 3540 0.228915
2388 3546 0.934299
2388 3574 0.146832
2388 3597 1.88009
2388 3598 4.91425
2388 3743 2.58764
2388 3775 1.72155
2388 3787 3.95999
2388 3832 3.02307
2388 3898 4.78335
2388 3930 2.03421
2389 2510 4.80247
2389 2536 4.25596
2389 2638 3.10701
2389 2641 2.2524
2389 2680 4.88055
2389 2685 1.42347
2389 2754 4.82359
2389 2772 3.66198
2389 2833 2.86185
2389 2879 1.11534
2389 2893 1.84724
2389 2908 2.17079
2389 2995 3.83467
2389 3034 1.44072
2389 3066 0.982193
2389 3076 2.00477
2389 3103 3.93766
2389 3176 3.42613
2389 3197 2.8342
2389 3239 0.253916
2389 3244 0.295493
2389 3252 1.54305
2389 3309 1.81498
2389 3364 0.98163
2389 3413 1.36908
2389 3427 1.47666
2389 3441 2.32056
2389 3495 0.450098
2389 3502 0.900899
2389 3530 0.578121
2389 3637 2.0044
2389 3659 3.34804
2389 3687 2.39564
2389 3764 4.85919
2389 3772 0.205779
2389 3874 4.12875
2389 3910 1.4116
2389 3961 2.64486
2390 2446 1.17793
2390 2474 2.9143
2390 2479 0.322881
2390 2485 0.890668
2390 2501 0.345731
2390 2505 2.35393
2390 2552 2.83476
2390 2582 2.9576
2390 2606 1.74395
2390 2706 2.26858
2390 2731 4.06439
2390 2750 2.10142
2390 2761 3.63618
2390 2787 2.35168
2390 2810 3.16882
2390 2999 3.18876
2390 3002 2.46393
2390 3033 4.61248
2390 3189 3.89898
2390 3233 1.90841
2390 3348 4.57663
2390 3378 0.272213
2390 3483 0.869694
2390 3498 1.36715
2390 3549 4.1946
2390 3607 1.07519
2390 3646 2.46603
2390 3672 2.46969
2390 3756 4.6928
2390 3759 3.06833
2390 3869 0.49876
2390 3905 4.81608
2390 3954 2.9969
2390 3985 2.51733
2390 3988 2.79295
2391 2449 1.31729
2391 2528 4.74804
2391 2554 3.15873
2391 2565 1.59749
